name_indication,name_activeindication,name_stagegroup,name_cropstage,name_app,name_refapp,bbch_specific,count,summass,name_refapp_adj,treatment,remarks
INSECTICIDES,HERBICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,-,undefined,9,8,0.51,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,BROAD,Boom sprayer,9,3,0.229,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-CER,SEED-TREATMENT-BY-MIXING,Seed treatment,9,1,0.126,Boom sprayer,undefined,
INSECTICIDES,HERBICIDES-ACTIV,1 PRE-PLANT,S0001-PRE/AT-PLANT-SPRING-OSR,-,undefined,9,1,0.043,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,-,undefined,1092,1,0.029,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,-,undefined,1019,2,0.204,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,-,undefined,2029,1,0.247,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,BROAD,Boom sprayer,2029,5,1.373,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,-,undefined,3039,2,0.099,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,-,undefined,4049,2,1.605,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,A3030-STEM-ELONG.-1CM-AUT-CER,-,undefined,3039,2,0.031,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,A3131-1.NODE-AUT-CER,-,undefined,3039,1,0.001,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,A4049-BOOTING-AUT-CER,-,undefined,4049,1,0.004,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,-,undefined,3039,3,0.443,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3049-STEM ELONG-SPR-OSR,-,undefined,3039,4,0.028,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,-,undefined,3039,2,0.024,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,BROAD,Boom sprayer,3039,1,0.127,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,-,undefined,3039,1,0.005,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S3739-FLAG-LEAF-VISIB-SPR-CER,-,undefined,3039,4,0.036,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,-,undefined,4049,1,0.001,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,-,undefined,9,2,0.076,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BROAD,Boom sprayer,9,1,0.101,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,0109-PRE-EM-CORN,-,undefined,9,2,0.177,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,0109-PRE-EM-CORN,BOARDER-SPREADING,Boom sprayer,9,2,0.095,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,0109-PRE-EM-CORN,BROAD,Boom sprayer,9,4,0.952,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-CER,-,undefined,9,14,22.472,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-CER,BOARDER-SPREADING,Boom sprayer,9,4,0.238,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-CER,BROAD,Boom sprayer,9,12,9.693,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-CER,SEED-TREATMENT-BY-MIXING,Seed treatment,9,1,0.061,Boom sprayer,undefined,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-OSR,-,undefined,9,5,15.459,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-OSR,BOARDER-SPREADING,Boom sprayer,9,2,0.139,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-OSR,BROAD,Boom sprayer,9,4,5.599,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,A0109-PRE-EM-AUTUMN-OSR,SEED-TREATMENT-BY-MIXING,Seed treatment,9,2,0.123,Boom sprayer,undefined,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SFL,BOARDER-SPREADING,Boom sprayer,9,4,0.284,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SFL,BROAD,Boom sprayer,9,5,4.44,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SFL,IN-FURROW,Soil incorporation,9,2,0.162,Boom sprayer,soil,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SPRING-CER,-,undefined,9,7,1.163,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SPRING-CER,BROAD,Boom sprayer,9,2,0.167,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,2 PRE-EM,S0109-PRE-EM-SPRING-OSR,-,undefined,9,1,0.013,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,21 FOLIAR-TREATMENT,1012-COTYL-2.LEAF-CORN,-,undefined,1019,2,0.768,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,21 FOLIAR-TREATMENT,1012-COTYL-2.LEAF-CORN,BOARDER-SPREADING,Boom sprayer,1019,1,0.076,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,21 FOLIAR-TREATMENT,1012-COTYL-2.LEAF-CORN,BROAD,Boom sprayer,1019,5,1.703,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,21 FOLIAR-TREATMENT,1012-POST-EM-1,-,undefined,1019,1,0.058,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,21 FOLIAR-TREATMENT,1790-7.LEAF-LATER-CORN,-,undefined,1092,1,0.03,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 EAR-TREATMENT,A7090-POST-FLOWERING-AUT-CER,-,undefined,7079,1,0.006,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 EAR-TREATMENT,S5051-INFLORESCENCE 1-SPR-OSR,-,undefined,5059,1,0.005,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 EAR-TREATMENT,S6064-FLOWERING-SPR-OSR,-,undefined,6069,1,0.007,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 EAR-TREATMENT,S7090-FRUIT-DEVELOP.-SPR-OSR,-,undefined,7079,3,0.013,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 EAR-TREATMENT,S7090-POST-FLOWERING-SPR-CER,-,undefined,7079,1,0.061,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 FLOWERING,5069-FLOWERING,-,undefined,5059,2,6.555,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 FLOWERING,5069-FLOWERING,BROAD,Boom sprayer,5059,18,15.775,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 FLOWERING,5969-FLOWERING,-,undefined,5059,2,0.633,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,3 POST-EM,S0001H-PRE/AT-PLANT-SPRING-CER,-,undefined,9,3,1.872,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,3 POST-EM,S0109H-PRE-EM-SPRING-CER,-,undefined,9,2,3.235,undefined,undefined,pre treatment
INSECTICIDES,HERBICIDES-ACTIV,3 POST-EM,S4049H-BOOTING-SPR-CER,-,undefined,4049,4,1.84,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,31 POST-FLOWERING,7089-RIPENING,-,undefined,7079,2,6.308,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,31 POST-FLOWERING,7089-RIPENING,BROAD,Boom sprayer,7079,14,16.189,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,31 POST-FLOWERING,7097-RIPENING,-,undefined,7079,2,1.982,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-AUTUMN-UNKNOWN,-,undefined,7079,14,0.925,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-SPRING-UNKNOWN,-,undefined,9,10,1.35,undefined,crop,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,-,undefined,NA,15,1.419,undefined,undefined,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,BOARDER-SPREADING,Boom sprayer,NA,1,0.016,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,BROAD,Boom sprayer,NA,9,0.166,Boom sprayer,crop,
INSECTICIDES,HERBICIDES-ACTIV,99 UNDEFINED,9999-UNDEFINED,IN-FURROW,Soil incorporation,NA,1,0.03,Boom sprayer,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,-,undefined,9,327,474.818,undefined,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,AERIAL-APPLICATION,Aerial application,9,1,0.002,Aerial application,soil,soil using aerial?
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,9,1,0.058,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,ATOMISING,Boom sprayer,9,14,1.386,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BACKPACK-APPLICATION,Hand operated sprayer,9,52,12.772,Hand operated sprayer,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BAND,Boom sprayer,9,78,270.004,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BEFORE-PRESS-WHEEL,Boom sprayer,9,221,352.365,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BEHIND-PRESS-WHEEL,Boom sprayer,9,107,194.598,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BOARDER-SPREADING,Boom sprayer,9,1,0.009,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BOX,Soil incorporation,9,4,3.459,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BROAD,Boom sprayer,9,1072,1679.309,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,BURNDOWN,Boom sprayer,9,3,0.521,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,CHEMIGATION,Soil incorporation,9,73,33.047,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,16,15.718,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,DRENCH,Boom sprayer,9,2,0.072,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,DRIP-IRRIGATION,Soil incorporation,9,20,0.209,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,FOLIAR-TREATMENT,Boom sprayer,9,36,45.02,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,GRANULAR-APPLICATION,Soil incorporation,9,49,319.424,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,GROUND-APPLICATION,Boom sprayer,9,347,501.549,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,HELICOPTER/AIRPLANE,Aerial application,9,79,733.081,Aerial application,soil,soil using aerial?
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,HIGH-TRACTOR,Boom sprayer,9,806,6415.647,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,IN-FURROW,Soil incorporation,9,472,1174.308,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,MANUAL-APPLICATION,Hand operated sprayer,9,9,1.632,Hand operated sprayer,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,OVER-ROW-OR-SIDE-DRESSED,Boom sprayer,9,31,29.399,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,ROW-TREATMENT,Boom sprayer,9,3,0.132,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SOIL-DRENCH,Soil incorporation,9,19,0.581,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SOIL-GRANULE,Soil incorporation,9,1,0.021,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SOIL-INCORPORATED,Soil incorporation,9,38,1727.218,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,9,32,17.304,Boom sprayer,soil,"adjust to boom sprayer but keep soil treatment, could be applied at all stage"
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SPOT-TREATMENT,Boom sprayer,9,235,1625.272,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SPRAY:OTHERS,Boom sprayer,9,24,0.436,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,SPRAYING,Boom sprayer,9,8,0.116,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,STRIP-TREATMENT,Boom sprayer,9,13,29.128,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,TRACTOR-APPLICATION,Boom sprayer,9,518,1683.347,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,TREATMENT-BY-DIPPING,Soil incorporation,9,22,1.768,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0001-PREPLANT/AT-PL,WETTING,Boom sprayer,9,1,0.54,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0110-SOIL,-,undefined,9,154,460.157,undefined,soil,
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0110-SOIL,GROUND-APPLICATION,Boom sprayer,9,1033,5258.891,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,0 SOIL,0110-SOIL,ROW-TREATMENT,Boom sprayer,9,5,25.33,Boom sprayer,soil,soil using boom sprayer fungicides
INSECTICIDES,INSECTICIDES-ACTIV,00 SEED-DRESSING,0000-SEED-DRESSING,-,undefined,9,30,59.493,undefined,undefined,
INSECTICIDES,INSECTICIDES-ACTIV,00 SEED-DRESSING,0000-SEED-DRESSING,SEED-TREATMENT,Seed treatment,9,13,5.728,Seed treatment,seed,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-DORMANT-TREATM.,AERIAL-APPLICATION,Aerial application,9,31,11.974,Aerial application,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-DORMANT-TREATM.,CHEMIGATION,Soil incorporation,9,2,0.912,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-DORMANT-TREATM.,GROUND-APPLICATION,Boom sprayer,9,223,813.127,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-DORMANT-TREATM.,SPOT-TREATMENT,Boom sprayer,9,1,0.125,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,-,undefined,9,21,17.848,undefined,undefined,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,ATOMISING,Boom sprayer,9,10,16.143,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BACKPACK-APPLICATION,Hand operated sprayer,9,9,0.181,Hand operated sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BOARDER-TREATMENT,Boom sprayer,9,65,27.952,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BROAD,Boom sprayer,9,167,12.19,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,BURNDOWN,Boom sprayer,9,6,0.179,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,2,0.032,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,FERTIGATION,Boom sprayer,9,3,0.384,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,HELICOPTER/AIRPLANE,Aerial application,9,3,0.276,Aerial application,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,INSECTICIDE-TRAP,Boom sprayer,9,31,14.496,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SOIL-GRANULE,Soil incorporation,9,4,0.602,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,9,4,0.152,Boom sprayer,soil,"adjust to boom sprayer but keep soil treatment, could be applied at all stage"
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SPOT-TREATMENT,Boom sprayer,9,6,0.603,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SPRAY:OTHERS,Boom sprayer,9,4,0.116,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,SPRAYING,Boom sprayer,9,214,573.583,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,STEM-TREATMENT,Hand operated sprayer,9,20,33.683,Hand operated sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0000-WINTER-TREATM,TRACTOR-APPLICATION,Boom sprayer,9,28,2.752,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,-,undefined,9,2,0.088,undefined,undefined,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,BACKPACK-APPLICATION,Hand operated sprayer,9,32,1.698,Hand operated sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,5,0.262,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,FERTIGATION,Boom sprayer,9,7,1.18,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,GROUND-APPLICATION,Boom sprayer,9,15,38.246,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,HIGH-TRACTOR,Boom sprayer,9,1,0.019,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,SOIL-DRENCH,Soil incorporation,9,3,0.247,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,SPOT-TREATMENT,Boom sprayer,9,1,0.133,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,SPRAY:OTHERS,Boom sprayer,9,24,2.48,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,0109-DORMANT/BUD-BREAK,TRACTOR-APPLICATION,Boom sprayer,9,75,19.849,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,1-DEC-JAN-FEB,AERIAL-APPLICATION,Aerial application,9,31,29.326,Aerial application,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,1-DEC-JAN-FEB,CHEMIGATION,Soil incorporation,9,9,2.232,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,1-DEC-JAN-FEB,GROUND-APPLICATION,Boom sprayer,9,145,138.095,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,02 WINTER-TREATMENT,1-DEC-JAN-FEB,SPOT-TREATMENT,Boom sprayer,9,2,0.582,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0009-GERMINATION,CHEMIGATION,Soil incorporation,9,2,0.139,Soil incorporation,soil,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0009-GERMINATION,GROUND-APPLICATION,Boom sprayer,9,40,14.459,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,-,undefined,9,3,12.214,undefined,undefined,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,9,1,19.635,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,BACKPACK-APPLICATION,Hand operated sprayer,9,14,68.887,Hand operated sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,BROAD,Boom sprayer,9,40,241.919,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,50,2397.329,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,HELICOPTER/AIRPLANE,Aerial application,9,37,239.433,Aerial application,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,HIGH-TRACTOR,Boom sprayer,9,56,2234.905,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,STRIP-TREATMENT,Boom sprayer,9,14,130.279,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-EARLY-TREATMENT,TRACTOR-APPLICATION,Boom sprayer,9,66,2591.027,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0029-YOUNG-PLANT,FOLIAR-TREATMENT,Boom sprayer,9,6,13.565,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,0819-POST-EM-EARLY-RICE,DIRECT-SEEDED-RICE,Seed treatment,9,19,16.276,Seed treatment,seed,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,-,undefined,1019,38,167.158,undefined,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,CROP-TREATMENT-BY-JETTING,Boom sprayer,1019,10,0.873,Boom sprayer,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,HELICOPTER/AIRPLANE,Aerial application,1019,603,2891.44,Aerial application,crop,
INSECTICIDES,INSECTICIDES-ACTIV,1 FOOT-TREATMENT,1029-COTYL/ROSETTE,HIGH-TRACTOR,Boom sprayer,1019,1153,10867.69,Boom sprayer,crop,
